Index,Video_ID,Stress_Score
3842,3843_1048_IEO_ANG_LO_stress_0.80,0.80
3843,3844_1048_IEO_ANG_MD_stress_0.90,0.90
3844,3845_1048_IEO_DIS_HI_stress_0.80,0.80
3845,3846_1048_IEO_DIS_LO_stress_0.60,0.60
3846,3847_1048_IEO_DIS_MD_stress_0.70,0.70
3847,3848_1048_IEO_FEA_HI_stress_1.00,1.00
3848,3849_1048_IEO_FEA_LO_stress_0.80,0.80
3849,3850_1048_IEO_FEA_MD_stress_0.90,0.90
3850,3851_1048_IEO_HAP_HI_stress_0.00,0.00
3851,3852_1048_IEO_HAP_LO_stress_0.20,0.20
3852,3853_1048_IEO_HAP_MD_stress_0.10,0.10
3853,3854_1048_IEO_NEU_XX_stress_0.20,0.20
3854,3855_1048_IEO_SAD_HI_stress_0.90,0.90
3855,3856_1048_IEO_SAD_LO_stress_0.60,0.60
3856,3857_1048_IEO_SAD_MD_stress_0.75,0.75
3857,3858_1048_IOM_ANG_XX_stress_0.90,0.90
3858,3859_1048_IOM_DIS_XX_stress_0.70,0.70
3859,3860_1048_IOM_FEA_XX_stress_0.90,0.90
3860,3861_1048_IOM_HAP_XX_stress_0.10,0.10
3861,3862_1048_IOM_NEU_XX_stress_0.20,0.20
3862,3863_1048_IOM_SAD_XX_stress_0.75,0.75
3863,3864_1048_ITH_ANG_XX_stress_0.90,0.90
3864,3865_1048_ITH_DIS_XX_stress_0.70,0.70
3865,3866_1048_ITH_FEA_XX_stress_0.90,0.90
3866,3867_1048_ITH_HAP_XX_stress_0.10,0.10
3867,3868_1048_ITH_NEU_XX_stress_0.20,0.20
3868,3869_1048_ITH_SAD_XX_stress_0.75,0.75
3869,3870_1048_ITS_ANG_XX_stress_0.90,0.90
3870,3871_1048_ITS_DIS_XX_stress_0.70,0.70
3871,3872_1048_ITS_FEA_XX_stress_0.90,0.90
3872,3873_1048_ITS_HAP_XX_stress_0.10,0.10
3873,3874_1048_ITS_NEU_XX_stress_0.20,0.20
3874,3875_1048_ITS_SAD_XX_stress_0.75,0.75
3875,3876_1048_IWL_ANG_XX_stress_0.90,0.90
3876,3877_1048_IWL_DIS_XX_stress_0.70,0.70
3877,3878_1048_IWL_FEA_XX_stress_0.90,0.90
3878,3879_1048_IWL_HAP_XX_stress_0.10,0.10
3879,3880_1048_IWL_NEU_XX_stress_0.20,0.20
3880,3881_1048_IWL_SAD_XX_stress_0.75,0.75
3881,3882_1048_IWW_ANG_XX_stress_0.90,0.90
3882,3883_1048_IWW_DIS_XX_stress_0.70,0.70
3883,3884_1048_IWW_FEA_XX_stress_0.90,0.90
3884,3885_1048_IWW_HAP_XX_stress_0.10,0.10
3885,3886_1048_IWW_NEU_XX_stress_0.20,0.20
3886,3887_1048_IWW_SAD_XX_stress_0.75,0.75
3887,3888_1048_MTI_ANG_XX_stress_0.90,0.90
3888,3889_1048_MTI_DIS_XX_stress_0.70,0.70
3889,3890_1048_MTI_FEA_XX_stress_0.90,0.90
3890,3891_1048_MTI_HAP_XX_stress_0.10,0.10
3891,3892_1048_MTI_NEU_XX_stress_0.20,0.20
3892,3893_1048_MTI_SAD_XX_stress_0.75,0.75
3893,3894_1048_TAI_ANG_XX_stress_0.90,0.90
3894,3895_1048_TAI_DIS_XX_stress_0.70,0.70
3895,3896_1048_TAI_FEA_XX_stress_0.90,0.90
3896,3897_1048_TAI_HAP_XX_stress_0.10,0.10
3897,3898_1048_TAI_NEU_XX_stress_0.20,0.20
3898,3899_1048_TAI_SAD_XX_stress_0.75,0.75
3899,3900_1048_TIE_ANG_XX_stress_0.90,0.90
3900,3901_1048_TIE_DIS_XX_stress_0.70,0.70
3901,3902_1048_TIE_FEA_XX_stress_0.90,0.90
3902,3903_1048_TIE_HAP_XX_stress_0.10,0.10
3903,3904_1048_TIE_NEU_XX_stress_0.20,0.20
3904,3905_1048_TIE_SAD_XX_stress_0.75,0.75
3905,3906_1048_TSI_ANG_XX_stress_0.90,0.90
3906,3907_1048_TSI_DIS_XX_stress_0.70,0.70
3907,3908_1048_TSI_FEA_XX_stress_0.90,0.90
3908,3909_1048_TSI_HAP_XX_stress_0.10,0.10
3909,3910_1048_TSI_NEU_XX_stress_0.20,0.20
3910,3911_1048_TSI_SAD_XX_stress_0.75,0.75
3911,3912_1048_WSI_ANG_XX_stress_0.90,0.90
3912,3913_1048_WSI_DIS_XX_stress_0.70,0.70
3913,3914_1048_WSI_FEA_XX_stress_0.90,0.90
3914,3915_1048_WSI_HAP_XX_stress_0.10,0.10
3915,3916_1048_WSI_NEU_XX_stress_0.20,0.20
3916,3917_1048_WSI_SAD_XX_stress_0.75,0.75
3917,3918_1049_DFA_ANG_XX_stress_0.90,0.90
3918,3919_1049_DFA_DIS_XX_stress_0.70,0.70
3919,3920_1049_DFA_FEA_XX_stress_0.90,0.90
3920,3921_1049_DFA_HAP_XX_stress_0.10,0.10
3921,3922_1049_DFA_NEU_XX_stress_0.20,0.20
3922,3923_1049_DFA_SAD_XX_stress_0.75,0.75
3923,3924_1049_IEO_ANG_HI_stress_1.00,1.00
3924,3925_1049_IEO_ANG_LO_stress_0.80,0.80
3925,3926_1049_IEO_ANG_MD_stress_0.90,0.90
3926,3927_1049_IEO_DIS_HI_stress_0.80,0.80
3927,3928_1049_IEO_DIS_LO_stress_0.60,0.60
3928,3929_1049_IEO_DIS_MD_stress_0.70,0.70
3929,3930_1049_IEO_FEA_HI_stress_1.00,1.00
3930,3931_1049_IEO_FEA_LO_stress_0.80,0.80
3931,3932_1049_IEO_FEA_MD_stress_0.90,0.90
3932,3933_1049_IEO_HAP_HI_stress_0.00,0.00
3933,3934_1049_IEO_HAP_LO_stress_0.20,0.20
3934,3935_1049_IEO_HAP_MD_stress_0.10,0.10
3935,3936_1049_IEO_NEU_XX_stress_0.20,0.20
3936,3937_1049_IEO_SAD_HI_stress_0.90,0.90
3937,3938_1049_IEO_SAD_LO_stress_0.60,0.60
3938,3939_1049_IEO_SAD_MD_stress_0.75,0.75
3939,3940_1049_IOM_ANG_XX_stress_0.90,0.90
3940,3941_1049_IOM_DIS_XX_stress_0.70,0.70
3941,3942_1049_IOM_FEA_XX_stress_0.90,0.90
3942,3943_1049_IOM_HAP_XX_stress_0.10,0.10
3943,3944_1049_IOM_NEU_XX_stress_0.20,0.20
3944,3945_1049_IOM_SAD_XX_stress_0.75,0.75
3945,3946_1049_ITH_ANG_XX_stress_0.90,0.90
3946,3947_1049_ITH_DIS_XX_stress_0.70,0.70
3947,3948_1049_ITH_FEA_XX_stress_0.90,0.90
3948,3949_1049_ITH_HAP_XX_stress_0.10,0.10
3949,3950_1049_ITH_NEU_XX_stress_0.20,0.20
3950,3951_1049_ITH_SAD_XX_stress_0.75,0.75
3951,3952_1049_ITS_ANG_XX_stress_0.90,0.90
3952,3953_1049_ITS_DIS_XX_stress_0.70,0.70
3953,3954_1049_ITS_FEA_XX_stress_0.90,0.90
3954,3955_1049_ITS_HAP_XX_stress_0.10,0.10
3955,3956_1049_ITS_NEU_XX_stress_0.20,0.20
3956,3957_1049_ITS_SAD_XX_stress_0.75,0.75
3957,3958_1049_IWL_ANG_XX_stress_0.90,0.90
3958,3959_1049_IWL_DIS_XX_stress_0.70,0.70
3959,3960_1049_IWL_FEA_XX_stress_0.90,0.90
3960,3961_1049_IWL_HAP_XX_stress_0.10,0.10
3961,3962_1049_IWL_NEU_XX_stress_0.20,0.20
3962,3963_1049_IWL_SAD_XX_stress_0.75,0.75
3963,3964_1049_IWW_ANG_XX_stress_0.90,0.90
3964,3965_1049_IWW_DIS_XX_stress_0.70,0.70
3965,3966_1049_IWW_FEA_XX_stress_0.90,0.90
3966,3967_1049_IWW_HAP_XX_stress_0.10,0.10
3967,3968_1049_IWW_NEU_XX_stress_0.20,0.20
3968,3969_1049_IWW_SAD_XX_stress_0.75,0.75
3969,3970_1049_MTI_ANG_XX_stress_0.90,0.90
3970,3971_1049_MTI_DIS_XX_stress_0.70,0.70
3971,3972_1049_MTI_FEA_XX_stress_0.90,0.90
3972,3973_1049_MTI_HAP_XX_stress_0.10,0.10
3973,3974_1049_MTI_NEU_XX_stress_0.20,0.20
3974,3975_1049_MTI_SAD_XX_stress_0.75,0.75
3975,3976_1049_TAI_ANG_XX_stress_0.90,0.90
3976,3977_1049_TAI_DIS_XX_stress_0.70,0.70
3977,3978_1049_TAI_FEA_XX_stress_0.90,0.90
3978,3979_1049_TAI_HAP_XX_stress_0.10,0.10
3979,3980_1049_TAI_NEU_XX_stress_0.20,0.20
3980,3981_1049_TAI_SAD_XX_stress_0.75,0.75
3981,3982_1049_TIE_ANG_XX_stress_0.90,0.90
3982,3983_1049_TIE_DIS_XX_stress_0.70,0.70
3983,3984_1049_TIE_FEA_XX_stress_0.90,0.90
3984,3985_1049_TIE_HAP_XX_stress_0.10,0.10
3985,3986_1049_TIE_NEU_XX_stress_0.20,0.20
3986,3987_1049_TIE_SAD_XX_stress_0.75,0.75
3987,3988_1049_TSI_ANG_XX_stress_0.90,0.90
3988,3989_1049_TSI_DIS_XX_stress_0.70,0.70
3989,3990_1049_TSI_FEA_XX_stress_0.90,0.90
3990,3991_1049_TSI_HAP_XX_stress_0.10,0.10
3991,3992_1049_TSI_NEU_XX_stress_0.20,0.20
3992,3993_1049_TSI_SAD_XX_stress_0.75,0.75
3993,3994_1049_WSI_ANG_XX_stress_0.90,0.90
3994,3995_1049_WSI_DIS_XX_stress_0.70,0.70
3995,3996_1049_WSI_FEA_XX_stress_0.90,0.90
3996,3997_1049_WSI_HAP_XX_stress_0.10,0.10
3997,3998_1049_WSI_NEU_XX_stress_0.20,0.20
3998,3999_1049_WSI_SAD_XX_stress_0.75,0.75
3999,4000_1050_DFA_ANG_XX_stress_0.90,0.90
4000,4001_1050_DFA_DIS_XX_stress_0.70,0.70
4001,4002_1050_DFA_FEA_XX_stress_0.90,0.90
4002,4003_1050_DFA_HAP_XX_stress_0.10,0.10
4003,4004_1050_DFA_NEU_XX_stress_0.20,0.20
4004,4005_1050_DFA_SAD_XX_stress_0.75,0.75
4005,4006_1050_IEO_ANG_HI_stress_1.00,1.00
4006,4007_1050_IEO_ANG_LO_stress_0.80,0.80
4007,4008_1050_IEO_ANG_MD_stress_0.90,0.90
4008,4009_1050_IEO_DIS_HI_stress_0.80,0.80
4009,4010_1050_IEO_DIS_LO_stress_0.60,0.60
4010,4011_1050_IEO_DIS_MD_stress_0.70,0.70
4011,4012_1050_IEO_FEA_HI_stress_1.00,1.00
4012,4013_1050_IEO_FEA_LO_stress_0.80,0.80
4013,4014_1050_IEO_FEA_MD_stress_0.90,0.90
4014,4015_1050_IEO_HAP_HI_stress_0.00,0.00
4015,4016_1050_IEO_HAP_LO_stress_0.20,0.20
4016,4017_1050_IEO_HAP_MD_stress_0.10,0.10
4017,4018_1050_IEO_NEU_XX_stress_0.20,0.20
4018,4019_1050_IEO_SAD_HI_stress_0.90,0.90
4019,4020_1050_IEO_SAD_LO_stress_0.60,0.60
4020,4021_1050_IEO_SAD_MD_stress_0.75,0.75
4021,4022_1050_IOM_ANG_XX_stress_0.90,0.90
4022,4023_1050_IOM_DIS_XX_stress_0.70,0.70
4023,4024_1050_IOM_FEA_XX_stress_0.90,0.90
4024,4025_1050_IOM_HAP_XX_stress_0.10,0.10
4025,4026_1050_IOM_NEU_XX_stress_0.20,0.20
4026,4027_1050_IOM_SAD_XX_stress_0.75,0.75
4027,4028_1050_ITH_ANG_XX_stress_0.90,0.90
4028,4029_1050_ITH_DIS_XX_stress_0.70,0.70
4029,4030_1050_ITH_FEA_XX_stress_0.90,0.90
4030,4031_1050_ITH_HAP_XX_stress_0.10,0.10
4031,4032_1050_ITH_NEU_XX_stress_0.20,0.20
4032,4033_1050_ITH_SAD_XX_stress_0.75,0.75
4033,4034_1050_ITS_ANG_XX_stress_0.90,0.90
4034,4035_1050_ITS_DIS_XX_stress_0.70,0.70
4035,4036_1050_ITS_FEA_XX_stress_0.90,0.90
4036,4037_1050_ITS_HAP_XX_stress_0.10,0.10
4037,4038_1050_ITS_NEU_XX_stress_0.20,0.20
4038,4039_1050_ITS_SAD_XX_stress_0.75,0.75
4039,4040_1050_IWL_ANG_XX_stress_0.90,0.90
4040,4041_1050_IWL_DIS_XX_stress_0.70,0.70
4041,4042_1050_IWL_FEA_XX_stress_0.90,0.90
4042,4043_1050_IWL_HAP_XX_stress_0.10,0.10
4043,4044_1050_IWL_NEU_XX_stress_0.20,0.20
4044,4045_1050_IWL_SAD_XX_stress_0.75,0.75
4045,4046_1050_IWW_ANG_XX_stress_0.90,0.90
4046,4047_1050_IWW_DIS_XX_stress_0.70,0.70
4047,4048_1050_IWW_FEA_XX_stress_0.90,0.90
4048,4049_1050_IWW_HAP_XX_stress_0.10,0.10
4049,4050_1050_IWW_NEU_XX_stress_0.20,0.20
4050,4051_1050_IWW_SAD_XX_stress_0.75,0.75
4051,4052_1050_MTI_ANG_XX_stress_0.90,0.90
4052,4053_1050_MTI_DIS_XX_stress_0.70,0.70
4053,4054_1050_MTI_FEA_XX_stress_0.90,0.90
4054,4055_1050_MTI_HAP_XX_stress_0.10,0.10
4055,4056_1050_MTI_NEU_XX_stress_0.20,0.20
4056,4057_1050_MTI_SAD_XX_stress_0.75,0.75
4057,4058_1050_TAI_ANG_XX_stress_0.90,0.90
4058,4059_1050_TAI_DIS_XX_stress_0.70,0.70
4059,4060_1050_TAI_FEA_XX_stress_0.90,0.90
4060,4061_1050_TAI_HAP_XX_stress_0.10,0.10
4061,4062_1050_TAI_NEU_XX_stress_0.20,0.20
4062,4063_1050_TAI_SAD_XX_stress_0.75,0.75
4063,4064_1050_TIE_ANG_XX_stress_0.90,0.90
4064,4065_1050_TIE_DIS_XX_stress_0.70,0.70
4065,4066_1050_TIE_FEA_XX_stress_0.90,0.90
4066,4067_1050_TIE_HAP_XX_stress_0.10,0.10
4067,4068_1050_TIE_NEU_XX_stress_0.20,0.20
4068,4069_1050_TIE_SAD_XX_stress_0.75,0.75
4069,4070_1050_TSI_ANG_XX_stress_0.90,0.90
4070,4071_1050_TSI_DIS_XX_stress_0.70,0.70
4071,4072_1050_TSI_FEA_XX_stress_0.90,0.90
4072,4073_1050_TSI_HAP_XX_stress_0.10,0.10
4073,4074_1050_TSI_NEU_XX_stress_0.20,0.20
4074,4075_1050_TSI_SAD_XX_stress_0.75,0.75
4075,4076_1050_WSI_ANG_XX_stress_0.90,0.90
4076,4077_1050_WSI_DIS_XX_stress_0.70,0.70
4077,4078_1050_WSI_FEA_XX_stress_0.90,0.90
4078,4079_1050_WSI_HAP_XX_stress_0.10,0.10
4079,4080_1050_WSI_NEU_XX_stress_0.20,0.20
4080,4081_1050_WSI_SAD_XX_stress_0.75,0.75
4081,4082_1051_DFA_ANG_XX_stress_0.90,0.90
4082,4083_1051_DFA_DIS_XX_stress_0.70,0.70
4083,4084_1051_DFA_FEA_XX_stress_0.90,0.90
4084,4085_1051_DFA_HAP_XX_stress_0.10,0.10
4085,4086_1051_DFA_NEU_XX_stress_0.20,0.20
4086,4087_1051_DFA_SAD_XX_stress_0.75,0.75
4087,4088_1051_IEO_ANG_HI_stress_1.00,1.00
4088,4089_1051_IEO_ANG_LO_stress_0.80,0.80
4089,4090_1051_IEO_ANG_MD_stress_0.90,0.90
4090,4091_1051_IEO_DIS_HI_stress_0.80,0.80
4091,4092_1051_IEO_DIS_LO_stress_0.60,0.60
4092,4093_1051_IEO_DIS_MD_stress_0.70,0.70
4093,4094_1051_IEO_FEA_HI_stress_1.00,1.00
4094,4095_1051_IEO_FEA_LO_stress_0.80,0.80
4095,4096_1051_IEO_FEA_MD_stress_0.90,0.90
4096,4097_1051_IEO_HAP_HI_stress_0.00,0.00
4097,4098_1051_IEO_HAP_LO_stress_0.20,0.20
4098,4099_1051_IEO_HAP_MD_stress_0.10,0.10
4099,4100_1051_IEO_NEU_XX_stress_0.20,0.20
4100,4101_1051_IEO_SAD_HI_stress_0.90,0.90
4101,4102_1051_IEO_SAD_LO_stress_0.60,0.60
4102,4103_1051_IEO_SAD_MD_stress_0.75,0.75
4103,4104_1051_IOM_ANG_XX_stress_0.90,0.90
4104,4105_1051_IOM_DIS_XX_stress_0.70,0.70
4105,4106_1051_IOM_FEA_XX_stress_0.90,0.90
4106,4107_1051_IOM_HAP_XX_stress_0.10,0.10
4107,4108_1051_IOM_NEU_XX_stress_0.20,0.20
4108,4109_1051_IOM_SAD_XX_stress_0.75,0.75
4109,4110_1051_ITH_ANG_XX_stress_0.90,0.90
4110,4111_1051_ITH_DIS_XX_stress_0.70,0.70
4111,4112_1051_ITH_FEA_XX_stress_0.90,0.90
4112,4113_1051_ITH_HAP_XX_stress_0.10,0.10
4113,4114_1051_ITH_NEU_XX_stress_0.20,0.20
4114,4115_1051_ITH_SAD_XX_stress_0.75,0.75
4115,4116_1051_ITS_ANG_XX_stress_0.90,0.90
4116,4117_1051_ITS_DIS_XX_stress_0.70,0.70
4117,4118_1051_ITS_FEA_XX_stress_0.90,0.90
4118,4119_1051_ITS_HAP_XX_stress_0.10,0.10
4119,4120_1051_ITS_NEU_XX_stress_0.20,0.20
4120,4121_1051_ITS_SAD_XX_stress_0.75,0.75
4121,4122_1051_IWL_ANG_XX_stress_0.90,0.90
4122,4123_1051_IWL_DIS_XX_stress_0.70,0.70
4123,4124_1051_IWL_FEA_XX_stress_0.90,0.90
4124,4125_1051_IWL_HAP_XX_stress_0.10,0.10
4125,4126_1051_IWL_NEU_XX_stress_0.20,0.20
4126,4127_1051_IWL_SAD_XX_stress_0.75,0.75
4127,4128_1051_IWW_ANG_XX_stress_0.90,0.90
4128,4129_1051_IWW_DIS_XX_stress_0.70,0.70
4129,4130_1051_IWW_FEA_XX_stress_0.90,0.90
4130,4131_1051_IWW_HAP_XX_stress_0.10,0.10
4131,4132_1051_IWW_NEU_XX_stress_0.20,0.20
4132,4133_1051_IWW_SAD_XX_stress_0.75,0.75
4133,4134_1051_MTI_ANG_XX_stress_0.90,0.90
4134,4135_1051_MTI_DIS_XX_stress_0.70,0.70
4135,4136_1051_MTI_FEA_XX_stress_0.90,0.90
4136,4137_1051_MTI_HAP_XX_stress_0.10,0.10
4137,4138_1051_MTI_NEU_XX_stress_0.20,0.20
4138,4139_1051_MTI_SAD_XX_stress_0.75,0.75
4139,4140_1051_TAI_ANG_XX_stress_0.90,0.90
4140,4141_1051_TAI_DIS_XX_stress_0.70,0.70
4141,4142_1051_TAI_FEA_XX_stress_0.90,0.90
4142,4143_1051_TAI_HAP_XX_stress_0.10,0.10
4143,4144_1051_TAI_NEU_XX_stress_0.20,0.20
4144,4145_1051_TAI_SAD_XX_stress_0.75,0.75
4145,4146_1051_TIE_ANG_XX_stress_0.90,0.90
4146,4147_1051_TIE_DIS_XX_stress_0.70,0.70
4147,4148_1051_TIE_FEA_XX_stress_0.90,0.90
4148,4149_1051_TIE_HAP_XX_stress_0.10,0.10
4149,4150_1051_TIE_NEU_XX_stress_0.20,0.20
4150,4151_1051_TIE_SAD_XX_stress_0.75,0.75
4151,4152_1051_TSI_ANG_XX_stress_0.90,0.90
4152,4153_1051_TSI_DIS_XX_stress_0.70,0.70
4153,4154_1051_TSI_FEA_XX_stress_0.90,0.90
4154,4155_1051_TSI_HAP_XX_stress_0.10,0.10
4155,4156_1051_TSI_NEU_XX_stress_0.20,0.20
4156,4157_1051_TSI_SAD_XX_stress_0.75,0.75
4157,4158_1051_WSI_ANG_XX_stress_0.90,0.90
4158,4159_1051_WSI_DIS_XX_stress_0.70,0.70
4159,4160_1051_WSI_FEA_XX_stress_0.90,0.90
4160,4161_1051_WSI_HAP_XX_stress_0.10,0.10
4161,4162_1051_WSI_NEU_XX_stress_0.20,0.20
4162,4163_1051_WSI_SAD_XX_stress_0.75,0.75
4163,4164_1052_DFA_ANG_XX_stress_0.90,0.90
4164,4165_1052_DFA_DIS_XX_stress_0.70,0.70
4165,4166_1052_DFA_FEA_XX_stress_0.90,0.90
4166,4167_1052_DFA_HAP_XX_stress_0.10,0.10
4167,4168_1052_DFA_NEU_XX_stress_0.20,0.20
4168,4169_1052_DFA_SAD_XX_stress_0.75,0.75
4169,4170_1052_IEO_ANG_HI_stress_1.00,1.00
4170,4171_1052_IEO_ANG_LO_stress_0.80,0.80
4171,4172_1052_IEO_ANG_MD_stress_0.90,0.90
4172,4173_1052_IEO_DIS_HI_stress_0.80,0.80
4173,4174_1052_IEO_DIS_LO_stress_0.60,0.60
4174,4175_1052_IEO_DIS_MD_stress_0.70,0.70
4175,4176_1052_IEO_FEA_HI_stress_1.00,1.00
4176,4177_1052_IEO_FEA_LO_stress_0.80,0.80
4177,4178_1052_IEO_FEA_MD_stress_0.90,0.90
4178,4179_1052_IEO_HAP_HI_stress_0.00,0.00
4179,4180_1052_IEO_HAP_LO_stress_0.20,0.20
4180,4181_1052_IEO_HAP_MD_stress_0.10,0.10
4181,4182_1052_IEO_NEU_XX_stress_0.20,0.20
4182,4183_1052_IEO_SAD_HI_stress_0.90,0.90
4183,4184_1052_IEO_SAD_LO_stress_0.60,0.60
4184,4185_1052_IEO_SAD_MD_stress_0.75,0.75
4185,4186_1052_IOM_ANG_XX_stress_0.90,0.90
4186,4187_1052_IOM_DIS_XX_stress_0.70,0.70
4187,4188_1052_IOM_FEA_XX_stress_0.90,0.90
4188,4189_1052_IOM_HAP_XX_stress_0.10,0.10
4189,4190_1052_IOM_NEU_XX_stress_0.20,0.20
4190,4191_1052_IOM_SAD_XX_stress_0.75,0.75
4191,4192_1052_ITH_ANG_XX_stress_0.90,0.90
4192,4193_1052_ITH_DIS_XX_stress_0.70,0.70
4193,4194_1052_ITH_FEA_XX_stress_0.90,0.90
4194,4195_1052_ITH_HAP_XX_stress_0.10,0.10
4195,4196_1052_ITH_NEU_XX_stress_0.20,0.20
4196,4197_1052_ITH_SAD_XX_stress_0.75,0.75
4197,4198_1052_ITS_ANG_XX_stress_0.90,0.90
4198,4199_1052_ITS_DIS_XX_stress_0.70,0.70
4199,4200_1052_ITS_FEA_XX_stress_0.90,0.90
4200,4201_1052_ITS_HAP_XX_stress_0.10,0.10
4201,4202_1052_ITS_NEU_XX_stress_0.20,0.20
4202,4203_1052_ITS_SAD_XX_stress_0.75,0.75
4203,4204_1052_IWL_ANG_XX_stress_0.90,0.90
4204,4205_1052_IWL_DIS_XX_stress_0.70,0.70
4205,4206_1052_IWL_FEA_XX_stress_0.90,0.90
4206,4207_1052_IWL_HAP_XX_stress_0.10,0.10
4207,4208_1052_IWL_NEU_XX_stress_0.20,0.20
4208,4209_1052_IWL_SAD_XX_stress_0.75,0.75
4209,4210_1052_IWW_ANG_XX_stress_0.90,0.90
4210,4211_1052_IWW_DIS_XX_stress_0.70,0.70
4211,4212_1052_IWW_FEA_XX_stress_0.90,0.90
4212,4213_1052_IWW_HAP_XX_stress_0.10,0.10
4213,4214_1052_IWW_NEU_XX_stress_0.20,0.20
4214,4215_1052_IWW_SAD_XX_stress_0.75,0.75
4215,4216_1052_MTI_ANG_XX_stress_0.90,0.90
4216,4217_1052_MTI_DIS_XX_stress_0.70,0.70
4217,4218_1052_MTI_FEA_XX_stress_0.90,0.90
4218,4219_1052_MTI_HAP_XX_stress_0.10,0.10
4219,4220_1052_MTI_NEU_XX_stress_0.20,0.20
4220,4221_1052_MTI_SAD_XX_stress_0.75,0.75
4221,4222_1052_TAI_ANG_XX_stress_0.90,0.90
4222,4223_1052_TAI_DIS_XX_stress_0.70,0.70
4223,4224_1052_TAI_FEA_XX_stress_0.90,0.90
4224,4225_1052_TAI_HAP_XX_stress_0.10,0.10
4225,4226_1052_TAI_NEU_XX_stress_0.20,0.20
4226,4227_1052_TAI_SAD_XX_stress_0.75,0.75
4227,4228_1052_TIE_ANG_XX_stress_0.90,0.90
4228,4229_1052_TIE_DIS_XX_stress_0.70,0.70
4229,4230_1052_TIE_FEA_XX_stress_0.90,0.90
4230,4231_1052_TIE_HAP_XX_stress_0.10,0.10
4231,4232_1052_TIE_NEU_XX_stress_0.20,0.20
4232,4233_1052_TIE_SAD_XX_stress_0.75,0.75
4233,4234_1052_TSI_ANG_XX_stress_0.90,0.90
4234,4235_1052_TSI_DIS_XX_stress_0.70,0.70
4235,4236_1052_TSI_FEA_XX_stress_0.90,0.90
4236,4237_1052_TSI_HAP_XX_stress_0.10,0.10
4237,4238_1052_TSI_NEU_XX_stress_0.20,0.20
4238,4239_1052_TSI_SAD_XX_stress_0.75,0.75
4239,4240_1052_WSI_ANG_XX_stress_0.90,0.90
4240,4241_1052_WSI_DIS_XX_stress_0.70,0.70
4241,4242_1052_WSI_FEA_XX_stress_0.90,0.90
4242,4243_1052_WSI_HAP_XX_stress_0.10,0.10
4243,4244_1052_WSI_NEU_XX_stress_0.20,0.20
4244,4245_1052_WSI_SAD_XX_stress_0.75,0.75
4245,4246_1053_DFA_ANG_XX_stress_0.90,0.90
4246,4247_1053_DFA_DIS_XX_stress_0.70,0.70
4247,4248_1053_DFA_FEA_XX_stress_0.90,0.90
4248,4249_1053_DFA_HAP_XX_stress_0.10,0.10
4249,4250_1053_DFA_NEU_XX_stress_0.20,0.20
4250,4251_1053_DFA_SAD_XX_stress_0.75,0.75
4251,4252_1053_IEO_ANG_HI_stress_1.00,1.00
4252,4253_1053_IEO_ANG_LO_stress_0.80,0.80
4253,4254_1053_IEO_ANG_MD_stress_0.90,0.90
4254,4255_1053_IEO_DIS_HI_stress_0.80,0.80
4255,4256_1053_IEO_DIS_LO_stress_0.60,0.60
4256,4257_1053_IEO_DIS_MD_stress_0.70,0.70
4257,4258_1053_IEO_FEA_HI_stress_1.00,1.00
4258,4259_1053_IEO_FEA_LO_stress_0.80,0.80
4259,4260_1053_IEO_FEA_MD_stress_0.90,0.90
4260,4261_1053_IEO_HAP_HI_stress_0.00,0.00
4261,4262_1053_IEO_HAP_LO_stress_0.20,0.20
4262,4263_1053_IEO_HAP_MD_stress_0.10,0.10
4263,4264_1053_IEO_NEU_XX_stress_0.20,0.20
4264,4265_1053_IEO_SAD_HI_stress_0.90,0.90
4265,4266_1053_IEO_SAD_LO_stress_0.60,0.60
4266,4267_1053_IEO_SAD_MD_stress_0.75,0.75
4267,4268_1053_IOM_ANG_XX_stress_0.90,0.90
4268,4269_1053_IOM_DIS_XX_stress_0.70,0.70
4269,4270_1053_IOM_FEA_XX_stress_0.90,0.90
4270,4271_1053_IOM_HAP_XX_stress_0.10,0.10
4271,4272_1053_IOM_NEU_XX_stress_0.20,0.20
4272,4273_1053_IOM_SAD_XX_stress_0.75,0.75
4273,4274_1053_ITH_ANG_XX_stress_0.90,0.90
4274,4275_1053_ITH_DIS_XX_stress_0.70,0.70
4275,4276_1053_ITH_FEA_XX_stress_0.90,0.90
4276,4277_1053_ITH_HAP_XX_stress_0.10,0.10
4277,4278_1053_ITH_NEU_XX_stress_0.20,0.20
4278,4279_1053_ITH_SAD_XX_stress_0.75,0.75
4279,4280_1053_ITS_ANG_XX_stress_0.90,0.90
4280,4281_1053_ITS_DIS_XX_stress_0.70,0.70
4281,4282_1053_ITS_FEA_XX_stress_0.90,0.90
4282,4283_1053_ITS_HAP_XX_stress_0.10,0.10
4283,4284_1053_ITS_NEU_XX_stress_0.20,0.20
4284,4285_1053_ITS_SAD_XX_stress_0.75,0.75
4285,4286_1053_IWL_ANG_XX_stress_0.90,0.90
4286,4287_1053_IWL_DIS_XX_stress_0.70,0.70
4287,4288_1053_IWL_FEA_XX_stress_0.90,0.90
4288,4289_1053_IWL_HAP_XX_stress_0.10,0.10
4289,4290_1053_IWL_NEU_XX_stress_0.20,0.20
4290,4291_1053_IWL_SAD_XX_stress_0.75,0.75
4291,4292_1053_IWW_ANG_XX_stress_0.90,0.90
4292,4293_1053_IWW_DIS_XX_stress_0.70,0.70
